 6.535202e-03 1.077204e+00 5.783726e-02
 6.698373e-03 1.046182e+00 5.176424e-02
 6.865618e-03 9.426525e-01 4.359967e-02
 7.037039e-03 9.695614e-01 3.974767e-02
 7.212739e-03 1.046975e+00 3.889506e-02
 7.392827e-03 1.003124e+00 3.426710e-02
 7.577411e-03 9.626599e-01 2.969941e-02
 7.766604e-03 9.827380e-01 2.783171e-02
 7.960521e-03 9.242299e-01 2.471526e-02
 8.159279e-03 9.490437e-01 2.313390e-02
 8.363000e-03 9.434352e-01 2.128554e-02
 8.571807e-03 9.684336e-01 2.044261e-02
 8.785828e-03 9.637999e-01 1.904658e-02
 9.005193e-03 1.011371e+00 1.870993e-02
 9.230034e-03 9.774199e-01 1.695649e-02
 9.460490e-03 1.000697e+00 1.625399e-02
 9.696699e-03 9.598416e-01 1.505053e-02
 9.938806e-03 8.669961e-01 1.340126e-02
 1.018696e-02 5.849606e-01 1.015393e-02
 1.044131e-02 4.027574e-01 7.815706e-03
 1.070201e-02 3.027878e-01 6.366085e-03
 1.096921e-02 2.446117e-01 5.908554e-03
 1.124309e-02 1.897718e-01 5.049436e-03
 1.152381e-02 1.647397e-01 4.454991e-03
 1.181154e-02 1.338218e-01 3.742953e-03
 1.210645e-02 1.090931e-01 3.188060e-03
 1.240872e-02 9.116970e-02 2.783153e-03
 1.271854e-02 7.291473e-02 2.345236e-03
 1.303610e-02 6.464007e-02 2.137594e-03
 1.336158e-02 5.035551e-02 1.770730e-03
 1.369519e-02 4.502454e-02 1.605968e-03
 1.403714e-02 3.611813e-02 1.384618e-03
 1.438762e-02 3.255478e-02 1.264898e-03
 1.474685e-02 2.473312e-02 1.047721e-03
 1.511505e-02 2.198435e-02 9.463083e-04
 1.549244e-02 1.648885e-02 7.842891e-04
 1.587925e-02 1.521940e-02 7.160365e-04
 1.627573e-02 1.144552e-02 5.914639e-04
 1.668210e-02 1.005383e-02 5.336401e-04
 1.709862e-02 8.615438e-03 4.736841e-04
 1.752554e-02 7.395236e-03 4.201052e-04
 1.796311e-02 6.662483e-03 3.816930e-04
 1.841162e-02 5.604825e-03 3.337106e-04
 1.887132e-02 5.079387e-03 3.065918e-04
 1.934250e-02 4.512855e-03 2.771732e-04
 1.982544e-02 4.001702e-03 2.516684e-04
 2.032044e-02 4.291075e-03 2.510116e-04
 2.082780e-02 3.646027e-03 2.238939e-04
 2.134783e-02 3.404244e-03 2.091418e-04
 2.188084e-02 3.276288e-03 1.983866e-04
 2.242716e-02 3.363422e-03 1.950699e-04
 2.298713e-02 3.038474e-03 1.813003e-04
 2.356107e-02 2.806751e-03 1.703253e-04
 2.414934e-02 2.815080e-03 1.674938e-04
 2.475230e-02 2.278126e-03 1.490250e-04
 2.537032e-02 1.995122e-03 1.379496e-04
 2.600376e-02 1.768340e-03 1.288025e-04
 2.665302e-02 1.587972e-03 1.215016e-04
