9.304101925877984e-03	5.271178059772712e-02	6.657907689295609e-03	1.828679414158573e-02
9.637011996887825e-03	4.283170177603288e-02	4.923445851539496e-03	1.894111392276581e-02
9.981833923148468e-03	3.564806232617540e-02	3.968674842196682e-03	1.961884592003629e-02
1.033899392275264e-02	2.849272176125484e-02	3.187536206759183e-03	2.032082784590111e-02
1.070893346430266e-02	2.604187082746294e-02	2.741609629579187e-03	2.104792738705530e-02
1.109210981258887e-02	2.569728780559384e-02	2.444491949563352e-03	2.180104327689152e-02
1.148899659379311e-02	2.600699096643155e-02	2.195983432685946e-03	2.258110640638198e-02
1.190008438091562e-02	2.366103539125250e-02	1.854835281129273e-03	2.338908097470873e-02
1.232588130014916e-02	1.733748109842413e-02	1.482084132545254e-03	2.422596568106478e-02
1.276691365894980e-02	1.751737840752953e-02	1.333088319061958e-03	2.509279495909897e-02
1.322372659658068e-02	1.542822089449068e-02	1.127498421221925e-03	2.599064025553048e-02
1.369688475793294e-02	1.436474074560175e-02	9.958529494680768e-04	2.692061135451362e-02
1.418697299145654e-02	1.466067101820658e-02	9.135251767728081e-04	2.788385774938947e-02
1.469459707206384e-02	9.478944703216176e-03	6.808001317859528e-04	2.888157006352038e-02
1.522038444989936e-02	9.750267293120236e-03	6.286199774338181e-04	2.991498152196320e-02
1.576498502590121e-02	8.575161959291699e-03	5.477094230057881e-04	3.098536947580056e-02
1.632907195511298e-02	7.448144852096770e-03	4.721778304829471e-04	3.209405698101418e-02
1.691334247873887e-02	7.060060189928137e-03	4.272058603900286e-04	3.324241443385185e-02
1.751851878597063e-02	5.405914404115040e-03	3.462397220431927e-04	3.443186126470951e-02
1.814534890665144e-02	5.334046555092062e-03	3.191379240480864e-04	3.566386769262207e-02
1.879460763588034e-02	4.463936435184535e-03	2.719337260960586e-04	3.693995654253179e-02
1.946709749169977e-02	4.484347798291636e-03	2.544429995246446e-04	3.826170512758011e-02
2.016364970705028e-02	3.198892553512820e-03	2.036591831983006e-04	3.963074719875005e-02
2.088512525721824e-02	3.100567466017119e-03	1.876517742191863e-04	4.104877496426852e-02
2.163241592404677e-02	2.575364987448927e-03	1.612562066489448e-04	4.251754118126502e-02
2.240644539822509e-02	2.350404360563636e-03	1.456763845998644e-04	4.403886132227186e-02
2.320817042101898e-02	2.012047425347107e-03	1.310729344407431e-04	4.561461581924407e-02
2.403858196685347e-02	1.628323074440758e-03	1.132065017377677e-04	4.724675238787245e-02
2.489870646820945e-02	1.643076023615809e-03	1.092393322862506e-04	4.893728843506292e-02
